Date,Time,StationName,StationCode,Latitude,Longitude,GroupCode,SampleId,SampleDepth,Air temperature (AT.5),Air temperature (AT.5) Code,Air temperature (AT.5) Problem,Air temperature (AT.5) Qualifier,Air temperature (AT.5) Tier,Air temperature (AT.5) Units,Air temperature (AT.6),Air temperature (AT.6) Code,Air temperature (AT.6) Problem,Air temperature (AT.6) Qualifier,Air temperature (AT.6) Tier,Air temperature (AT.6) Units,Bacteria (E.Coli) (ECOLI.1),Bacteria (E.Coli) (ECOLI.1) Code,Bacteria (E.Coli) (ECOLI.1) Problem,Bacteria (E.Coli) (ECOLI.1) Qualifier,Bacteria (E.Coli) (ECOLI.1) Tier,Bacteria (E.Coli) (ECOLI.1) Units,Conductivity (CO.1),Conductivity (CO.1) Code,Conductivity (CO.1) Problem,Conductivity (CO.1) Qualifier,Conductivity (CO.1) Tier,Conductivity (CO.1) Units,Dissolved oxygen (DO.2),Dissolved oxygen (DO.2) Code,Dissolved oxygen (DO.2) Problem,Dissolved oxygen (DO.2) Qualifier,Dissolved oxygen (DO.2) Tier,Dissolved oxygen (DO.2) Units,Dissolved oxygen (DO.4),Dissolved oxygen (DO.4) Code,Dissolved oxygen (DO.4) Problem,Dissolved oxygen (DO.4) Qualifier,Dissolved oxygen (DO.4) Tier,Dissolved oxygen (DO.4) Units,Nitrate-nitrogen (NO3N.1),Nitrate-nitrogen (NO3N.1) Code,Nitrate-nitrogen (NO3N.1) Problem,Nitrate-nitrogen (NO3N.1) Qualifier,Nitrate-nitrogen (NO3N.1) Tier,Nitrate-nitrogen (NO3N.1) Units,Orthophosphate (OP.1),Orthophosphate (OP.1) Code,Orthophosphate (OP.1) Problem,Orthophosphate (OP.1) Qualifier,Orthophosphate (OP.1) Tier,Orthophosphate (OP.1) Units,pH (PH.3),pH (PH.3) Code,pH (PH.3) Problem,pH (PH.3) Qualifier,pH (PH.3) Tier,pH (PH.3) Units,pH (PH.7),pH (PH.7) Code,pH (PH.7) Problem,pH (PH.7) Qualifier,pH (PH.7) Tier,pH (PH.7) Units,Salinity (SA.1),Salinity (SA.1) Code,Salinity (SA.1) Problem,Salinity (SA.1) Qualifier,Salinity (SA.1) Tier,Salinity (SA.1) Units,Total Depth (TD.1),Total Depth (TD.1) Code,Total Depth (TD.1) Problem,Total Depth (TD.1) Qualifier,Total Depth (TD.1) Tier,Total Depth (TD.1) Units,Total Dissolved Solids (TDS.1),Total Dissolved Solids (TDS.1) Code,Total Dissolved Solids (TDS.1) Problem,Total Dissolved Solids (TDS.1) Qualifier,Total Dissolved Solids (TDS.1) Tier,Total Dissolved Solids (TDS.1) Units,Water Clarity (WC.1),Water Clarity (WC.1) Code,Water Clarity (WC.1) Problem,Water Clarity (WC.1) Qualifier,Water Clarity (WC.1) Tier,Water Clarity (WC.1) Units,Water Clarity (WC.4),Water Clarity (WC.4) Code,Water Clarity (WC.4) Problem,Water Clarity (WC.4) Qualifier,Water Clarity (WC.4) Tier,Water Clarity (WC.4) Units,Water temperature (WT.10),Water temperature (WT.10) Code,Water temperature (WT.10) Problem,Water temperature (WT.10) Qualifier,Water temperature (WT.10) Tier,Water temperature (WT.10) Units,Water temperature (WT.3),Water temperature (WT.3) Code,Water temperature (WT.3) Problem,Water temperature (WT.3) Qualifier,Water temperature (WT.3) Tier,Water temperature (WT.3) Units,Cloud Cover,Other Comments,Other Conditions,Rainfall Within 24 Hours,Rainfall Within 48 Hours,Rainfall,Sea State,Stream Flow,Tidal Stage,Water Color Description,Water Color,Water Odor Description,Water Odor,Water Surfaces,Weather Conditions Day Before Yesterday,Weather Conditions Today,Weather Conditions Yesterday,Wind Direction,Wind Speed,ModifiedDate,Comments
10/02/2011,12:00:00,OWEGCR001,TUCCC.OWEGCR001,42.1269,-76.27025,TUCCC,1,0.3,,,,,,,,,,,,,,,,,,,152,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,6,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,90,TDS.1,,,1,mg/L,,,,,,,,,,,,,12.5,WT.10,,,1,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-25T15:19:26.327,
10/02/2011,12:00:00,WBOWCR001,TUCCC.WBOWCR001,42.18568,-76.24733,TUCCC,1,0.3,,,,,,,,,,,,,,,,,,,94,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,6,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,60,TDS.1,,,1,mg/L,,,,,,,,,,,,,11.88888889,WT.10,,,1,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-25T15:19:26.42,
10/02/2011,12:00:00,WBOWCR002,TUCCC.WBOWCR002,42.23278,-76.23418,TUCCC,1,0.3,,,,,,,,,,,,,,,,,,,99,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,6,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,60,TDS.1,,,1,mg/L,,,,,,,,,,,,,13.05555556,WT.10,,,1,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-25T15:19:26.513,
10/02/2012,12:00:00,HODCRE 0.46,NYWS.HODCRE0.46,42.168437,-77.098832,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,304,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:21:59.113,
10/02/2012,12:00:00,PATCRE 3.41,NYWS.PATCRE3.41,42.146166,-76.013986,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,311,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:25:42.393,
10/02/2013,12:00:00,COHRIV 19.0,NYWS.COHRIV19.0,42.3256,-77.3111,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,1420,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:19:46.08,
10/02/2013,12:00:00,COHRIV 19.0,NYWS.COHRIV19.0,42.3256,-77.3111,NYWS,2,0.3,,,,,,,,,,,,,,,,,,,379,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:19:46.08,
10/02/2013,12:00:00,COHRIV 23.00,NYWS.COHRIV23.00,42.3573,-77.3499,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,394,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:19:57.02,
10/02/2013,12:00:00,LITSNACRE 0.39,NYWS.LITSNACRE0.39,42.027603,-75.801853,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,192,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:23:19.863,
10/02/2013,12:00:00,NEWCRE 5.00,NYWS.NEWCRE5.00,42.143654,-76.812171,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,721,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:24:34.77,
10/02/2013,12:00:00,PATCRE 3.41,NYWS.PATCRE3.41,42.146166,-76.013986,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,249,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:25:58.363,
10/02/2013,12:00:00,SINSINCRE 5.55,NYWS.SINSINCRE5.55,42.154431,-76.8861,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,323,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:28:11.49,
10/02/2013,12:00:00,SNACRE 0.29,NYWS.SNACRE0.29,42.015169,-75.788673,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,119.2,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:28:24.333,
10/02/2013,12:00:00,UNTCOHRIV 0.30,NYWS.UNTCOHRIV0.30,42.3573,-77.3433,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,403,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:31:47.49,
10/02/2013,12:00:00,UNTCOHRIV 1.21,NYWS.UNTCOHRIV1.21,42.32871,-77.33021,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,612,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:32:04.147,
10/02/2015,12:00:00,CAMCRE 2.47,NYWS.CAMCRE2.47,42.346255,-77.397791,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,285,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:18:10.363,
10/02/2015,12:00:00,COHRIV 19.0,NYWS.COHRIV19.0,42.3256,-77.3111,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,318,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:19:51.58,
10/02/2015,12:00:00,GOFCRE 3.79,NYWS.GOFCRE3.79,42.36539,-77.447128,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,408,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:21:31.377,
10/02/2015,12:00:00,UNTLITCRE 1.96,NYWS.UNTLITCRE1.96,42.10903,-76.161328,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,283,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:34:15.333,
10/02/2016,12:00:00,BUTCRE 0.43,NYWS.BUTCRE0.43,42.0507,-76.4518,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,365,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:18:08.627,
10/02/2016,12:00:00,TIORIV 3.41,NYWS.TIORIV3.41,42.121018,-77.129189,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,343,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:30:02.847,
10/02/2016,12:00:00,UNTHODCRE 0.60,NYWS.UNTHODCRE0.60,42.174488,-77.09934,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,332,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:33:33.303,
10/02/2016,12:00:00,UNTLITCRE 1.96,NYWS.UNTLITCRE1.96,42.10903,-76.161328,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,284,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:34:31.333,
10/03/2012,12:00:00,NEWCRE 5.00,NYWS.NEWCRE5.00,42.143654,-76.812171,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,826,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:24:28.16,
10/03/2012,12:00:00,SINSINCRE 0.71,NYWS.SINSINCRE0.71,42.10466,-76.922193,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,566,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:27:58.333,
10/03/2013,12:00:00,CANCRE 14.36,NYWS.CANCRE14.36,42.608625,-75.702733,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,152.8,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:18:40.927,
10/03/2013,12:00:00,UNTCANCRE 1.79,NYWS.UNTCANCRE1.79,42.598764,-75.689519,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,62.9,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:31:22.333,
10/03/2013,12:00:00,UNTGENCRE 3.39,NYWS.UNTGENCRE3.39,42.576139,-75.715942,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,66.5,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:32:14.177,
10/03/2014,12:00:00,LITCHOCRE 4.11,NYWS.LITCHOCRE4.11,42.142795,-75.942233,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,446,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:22:50.627,
10/03/2015,12:00:00,BUTCRE 0.43,NYWS.BUTCRE0.43,42.0507,-76.4518,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,297,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:18:07.347,
10/03/2015,12:00:00,CANRIV 32.12,NYWS.CANRIV32.12,42.2553,-77.561094,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,130.8,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:18:57.473,
10/03/2016,12:00:00,COHRIV 14.19,NYWS.COHRIV14.19,42.288608,-77.226734,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,564,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:19:38.44,
10/04/2012,12:00:00,BRACRE 0.57,NYWS.BRACRE0.57,42.152842,-76.058629,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,291,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:18:01.597,
10/04/2012,12:00:00,PIECRE 0.19,NYWS.PIECRE0.19,42.100281,-75.890436,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,280,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:26:24.817,
10/04/2013,12:00:00,UNTOTECRE 0.30,NYWS.UNTOTECRE0.30,42.657507,-75.058615,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,214,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:34:43.817,
10/04/2014,12:00:00,CHOCRE 2.06,NYWS.CHOCRE2.06,42.071295,-76.046823,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,176,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:19:29.83,
10/04/2014,12:00:00,CHOCRE 4.10,NYWS.CHOCRE4.10,42.052671,-76.035175,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,149.8,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:19:31.223,
10/04/2015,12:00:00,CANCRE 6.25,NYWS.CANCRE6.25,42.319399,-77.73649,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,555,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:18:45.893,
10/04/2015,12:00:00,KARVALCRE 5.40,NYWS.KARVALCRE5.40,42.321642,-77.8311,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,302,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:22:18.473,
10/04/2015,12:00:00,KARVALCRE 8.92,NYWS.KARVALCRE8.92,42.322989,-77.832562,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,100.2,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:22:26.427,
10/04/2015,12:00:00,LITSNACRE 0.39,NYWS.LITSNACRE0.39,42.027603,-75.801853,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,207,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:23:29.677,
10/04/2015,12:00:00,TIORIV 3.41,NYWS.TIORIV3.41,42.121018,-77.129189,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,321,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:29:49.27,
10/04/2015,12:00:00,UNTHODCRE 0.60,NYWS.UNTHODCRE0.60,42.174488,-77.09934,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,224,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:33:19.583,
10/05/2012,12:00:00,EBOWCR001,TUCCC.EBOWCR001,42.16832,-76.24582,TUCCC,1,0.3,,,,,,,,,,,,,,,,,,,378,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,6,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,260,TDS.1,,,1,mg/L,,,,,,,,,,,,,14.33333333,WT.10,,,1,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-25T15:21:07.027,
10/05/2012,12:00:00,EBOWCR002,TUCCC.EBOWCR002,42.19397,-76.20567,TUCCC,1,0.3,,,,,,,,,,,,,,,,,,,393,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,6,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,270,TDS.1,,,1,mg/L,,,,,,,,,,,,,14.38888889,WT.10,,,1,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-25T15:21:07.387,
10/05/2012,12:00:00,OWEGCR001,TUCCC.OWEGCR001,42.1269,-76.27025,TUCCC,1,0.3,,,,,,,,,,,,,,,,,,,342,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,6,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,230,TDS.1,,,1,mg/L,,,,,,,,,,,,,14.72222222,WT.10,,,1,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-25T15:21:08.527,
10/05/2012,12:00:00,WBOWCR001,TUCCC.WBOWCR001,42.18568,-76.24733,TUCCC,1,0.3,,,,,,,,,,,,,,,,,,,307,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,6,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,210,TDS.1,,,1,mg/L,,,,,,,,,,,,,15.27777778,WT.10,,,1,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-25T15:21:08.887,
10/05/2012,12:00:00,WBOWCR002,TUCCC.WBOWCR002,42.23278,-76.23418,TUCCC,1,0.3,,,,,,,,,,,,,,,,,,,303,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,6,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,200,TDS.1,,,1,mg/L,,,,,,,,,,,,,15.05555556,WT.10,,,1,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-25T15:21:09.23,
10/05/2013,12:00:00,CANRIV 15.40,NYWS.CANRIV15.40,42.173121,-77.330564,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,543,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:18:49.55,
10/05/2013,12:00:00,HELCRE 3.10,NYWS.HELCRE3.10,42.213036,-77.3464,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,541,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:21:45.957,
10/05/2014,12:00:00,CANCRE 10.52,NYWS.CANCRE10.52,42.267864,-77.758776,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,730,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:18:21.863,
10/05/2014,12:00:00,CANCRE  12.44,NYWS.CANCRE12.44,42.256935,-77.789058,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,645,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:18:33.94,
10/05/2014,12:00:00,CANCRE13.29,NYWS.CANCRE13.29,42.25226,-77.8027,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,333,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:18:39.69,
10/05/2017,12:00:00,CASCRE 0.87,NYWS.CASCRE0.87,42.168823,-75.899533,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,476,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:19:23.613,
