Code,Name,NameLong,Lat,Long,Cbseg,WaterBody,Description,Datum,CityCounty,Tidal,Comments,Fips,Huc12,State,Huc6Name
JRA.J10,J10,,37.530947,-77.431925,,Little Westham Creek-James River,James River at 14th Street,NAD83,Richmond city,TRUE,,51760,020802050607,Virginia,
JRA.J20,J20,,37.534353,-77.445372,,Little Westham Creek-James River,James River at Rope Swing at Tredegar,NAD83,Richmond city,TRUE,,51760,020802050607,Virginia,
JRA.J21,J21,,37.524391,-77.469575,,Little Westham Creek-James River,James River at Reedy Creek,NAD83,Richmond city,FALSE,,51760,020802050607,Virginia,
JRA.J22,J22,,37.52677,-77.475694,,Little Westham Creek-James River,James River at 42nd St Access,NAD83,Richmond city,FALSE,,51760,020802050607,Virginia,
JRA.J23,J23,,37.551591,-77.520421,,Little Westham Creek-James River,James River at Pony Pasture,NAD83,Richmond city,FALSE,,51760,020802050607,Virginia,
JRA.J24,J24,,37.56054,-77.545782,,East Branch Tuckahoe Creek-James River,James River at Huguenot Flatwater,NAD83,Henrico County,FALSE,,51087,020802050606,Virginia,
JRA.J25,J25,,37.6661,-77.888811,,Mohawk Creek-James River,James River at Tucker Park (Maidens Crossing),NAD83,Goochland County,FALSE,,51075,020802050504,Virginia,
JRA.J26,J26,,37.559211,-77.646665,,East Branch Tuckahoe Creek-James River,James River at Robious Landing Park,NAD83,Chesterfield County,FALSE,,51041,020802050606,Virginia,
JRA.J30,J30,,37.797533,-78.49055,,Little George Creek-James River,James River at Scottsville Boat Landing,NAD83,Fluvanna County,FALSE,,51065,020802031104,Virginia,
JRA.J35,J35,,37.41605,-79.13675,,Opossum Creek-James River,James River at Riveredge Park Boat Landing,NAD83,Amherst County,FALSE,,51009,020802030305,Virginia,
JRA.J40,J40,,37.529933,-79.679078,,Purgatory Creek-James River,James River at Buchanan Boat Landing,NAD83,Botetourt County,FALSE,,51023,020802011501,Virginia,
TUPMP.JAMERI001,JAMERI001,James River,37.687656,-78.692628,,Sycamore Creek-James River,James River,NAD83,Buckingham County,FALSE,,51029,020802030804,Virginia,
TUPMP.JAMERI002,JAMERI002,James River,37.636111,-78.7201,,Mallorys Creek-James River,James River,NAD83,Nelson County,FALSE,,51125,020802030803,Virginia,
HAWQS.JB1,JB1,Jordan Branch 1,37.58861,-77.49361,,Upham Brook,,NAD83,Henrico County,FALSE,450 feet upstream of Staples Mill Road,51087,020802060403,Virginia,James
TUPMP.JENNBR001,JENNBR001,Jennings Branch,38.2751,-79.1991,,Jennings Branch,Jennings Branch,NAD83,Augusta County,FALSE,,51015,020700050103,Virginia,
TUPMP.JENNBR002,JENNBR002,Jennings Branch,38.220944,-79.144206,,Jennings Branch,Jennings Branch,NAD83,Augusta County,FALSE,,51015,020700050103,Virginia,
TUPMP.JERKBR001,JERKBR001,Jerkemtight Branch,38.16906,-79.46398,,Hamilton Branch,Jerkemtight Branch,NAD83,Augusta County,FALSE,,51015,020802020104,Virginia,
ACB.JOR1,JOR1,,37.597255,-77.473902,,Upham Brook,JORDANS BRANCH,NAD83,Richmond city,FALSE,Same site as JB1,51760,020802060403,Virginia,James
ACB.JP,JP,Jones Pond,38.3638905,-77.1422058,,Chotank Creek-Potomac River,Jones Pond,NAD83,King George County,FALSE,Sample will be collected off the bank by the pavillion; collect using a bucket.,51099,020700110303,Virginia,Potomac
ACB.JRB,JRB,James River at Belmead,37.6244,-77.9831,,Picketts Creek-James River,,NAD83,Powhatan County,FALSE,Sr. Elena Henderson,51145,020802050403,Virginia,James
ACB.JRRC,JRRC,,37.52577,-77.42113,,Almond Creek-James River,James River Canal at Great Shiplock Park,NAD83,Richmond city,TRUE,MStohr,51760,020802060101,Virginia,James
ACB.JRTP,JRTP,James River at Tucker Park,37.6652,-77.886667,,Mohawk Creek-James River,,NAD83,Goochland County,FALSE,Sr. Elena Henderson,51075,020802050504,Virginia,James
TUPMP.KENNCR001,KENNCR001,Kennedy Creek,37.971389,-79.009722,,Canada Run-South River,Kennedy Creek,NAD83,Augusta County,FALSE,,51015,020700050702,Virginia,
TUPMP.KEPHRU001,KEPHRU001,Kephart Run,38.547028,-79.065193,,Black Run-Dry River,Kephart Run,NAD83,Rockingham County,FALSE,,51165,020700050502,Virginia,
PVMN.LC1,LC1,Lucas Creek,37.11995,-76.55054,,Warwick River,,NAD83,Newport News city,TRUE,Floating dock in creek 10 ft off shore.,51700,020802060901,Virginia,James
RCA.LDC01,LDC01,Lodge Creek,38.01674,-78.49583,,Moores Creek,Lodge Creek- Southeast of 5th Street,NAD83,Charlottesville city,FALSE,100 feet upstream of confluence with Rock Creek,51540,020802040402,Virginia,
RCA.LDC03,LDC03,Lodge Creek,38.026649,-78.51153,,Moores Creek,Lodge Creek- South of Jefferson Park Avenue,NAD83,Charlottesville city,FALSE,"""250 feet south of Jefferson Park Avenue, upstream of railroad tracks""",51540,020802040402,Virginia,
PVMN.LGC,LGC,Long Creek,37.080639,-76.281278,,Back River-Lower Chesapeake Bay,Back River bordering Grandview Nature Preserve,NAD83,Hampton city,TRUE,,51650,020801080104,Virginia,Lower Chesapeake
TUPMP.LICARI001,LICARI001,Little Calfpasture River,37.949688,-79.459572,,Lower Little Calfpasture River,Little Calfpasture River,NAD83,Rockbridge County,FALSE,,51163,020802020202,Virginia,
TUPMP.LICECR001,LICECR001,Little Cedar Creek,37.58885,-79.29205,,Browns Creek-Pedlar River,Little Cedar Creek,NAD83,Amherst County,FALSE,,51009,020802030202,Virginia,
TUPMP.LIDRRI001,LIDRRI001,Little Dry River,38.661366,-78.92325,,Little Dry River,Little Dry River,NAD83,Rockingham County,FALSE,,51165,020700060104,Virginia,
ACB.LILTOT,LILTOT,Little Totuskey Creek,37.9262344,-76.7199799,,Little Totuskey Creek,Little Totuskey Creek RT 620 Bridge,NAD83,Richmond County,TRUE,COLLECTION FROM BRIDGE CROSSING; LOCATION DETAILS: RT 620 BRIDGE OVER CREEK,51159,020801040501,Virginia,Lower Chesapeake
TUPMP.LIMACR001,LIMACR001,Little Mahoning Creek,37.88137,-78.91967,,South Fork Rockfish River,Little Mahoning Creek,NAD83,Nelson County,FALSE,,51125,020802030902,Virginia,
TUPMP.LITTRI001,LITTRI001,Little River,38.364567,-79.161917,,Little River,Little River,NAD83,Augusta County,FALSE,,51015,020700050402,Virginia,
TUPMP.LIVARU001,LIVARU001,Little Valley Run,38.197188,-79.68974,,Bolar Run-Jackson River,Little Valley Run,NAD83,Bath County,FALSE,,51017,020802010102,Virginia,
TUPMP.LIVARU002,LIVARU002,Little Valley Run,38.194288,-79.692486,,Bolar Run-Jackson River,Little Valley Run,NAD83,Bath County,FALSE,,51017,020802010102,Virginia,
TUPMP.LIWIRI001,LIWIRI001,Little Willis River,37.4111,-78.4125,,Little Willis River,Little Willis River,NAD83,Cumberland County,FALSE,,51049,020802050203,Virginia,
HAWQS.LL1,LL1,Lake Loreine,37.630694,-77.604132,,Tuckahoe Creek,2405 Islanview Drive,NAD83,Henrico County,FALSE,,51087,020802050605,Virginia,James
ACB.LMC,LMC,Lower Machadoc Creek,38.11827,-76.635814,,Lower Machodoc Creek-Potomac River,"Private doc on 324 Peaceful Harbor Lane, Hague VA 22469",NAD83,Westmoreland County,TRUE,"Monitor: Patricia McMurray
Private dock in residential neighborhood on lower Mochodoc Creek",51193,020700110803,Virginia,Potomac
JMSAWCD.LR1,LR1,Little River 1,38.89655,-77.7571,,Little River,Little River at Rt. 705 (Herringdon Road),NAD83,Fauquier County,FALSE,,51061,020700080701,Virginia,Potomac
JMSAWCD.LR2,LR2,Little River 2,38.91472,-77.74361,,Little River,Little River at Rt. 626 (Halfway Road),NAD83,Fauquier County,FALSE,,51061,020700080701,Virginia,Potomac
ACB.LWC,LWC,Little Westham Creek,37.56807,-77.53628,,Little Westham Creek-James River,Little Westham Creek,NAD83,Henrico County,FALSE,,51087,020802050607,Virginia,
HAWQS.LWC1,LWC1,Little Westham Creek,37.56776,-77.53653,,Little Westham Creek-James River,Little Westham Creek at Huguenot Road heading east,NAD83,Henrico County,FALSE,Little Westham Creek at Huguenot Road heading east,51087,020802050607,Virginia,James
JRA.M05,M05,,37.753461,-79.392316,,Bennetts Run-Maury River,Maury River at Ben Salem Wayside,NAD83,Rockbridge County,FALSE,,51163,020802020501,Virginia,
JMSAWCD.M1,M1,Marsh Run 1,38.56651,-77.75789,,Marsh Run,50 feet downstream of Rt. 17 bridge (Access from Luck Stone Rd),NAD83,Fauquier County,FALSE,,51061,020801030601,Virginia,Lower Chesapeake
JMSAWCD.M2,M2,Marsh Run 2,38.50815,-77.76401,,Marsh Run,Marsh Run at Savannah Branch Rd (Rt. 668) bridge,NAD83,Fauquier County,FALSE,,51061,020801030601,Virginia,Lower Chesapeake
JMSAWCD.M3,M3,Marsh Run 3,38.47493,-77.77254,,Marsh Run,50 feet downstream of Summerduck Rd (Rt. 651) bridge (Access from DGIF parking lot),NAD83,Fauquier County,FALSE,,51061,020801030601,Virginia,Lower Chesapeake
ACB.MANCAN,MANCAN,Manchester Canal,37.52586,-77.43108,,Little Westham Creek-James River,Drainage canal that empties into James River,NAD83,Richmond city,TRUE,"Primary Monitor: Sonia Pham
Secondary Monitor: Alliance intern",51760,020802050607,Virginia,James
TUPMP.MARSRU001,MARSRU001,Marshall Run,38.684433,-78.934533,,Capon Run-North Fork Shenandoah River,Marshall Run,NAD83,Rockingham County,FALSE,,51165,020700060103,Virginia,
ACB.MAT3,MAT3,Mattaponi River 3,37.9080349,-77.2992656,,Union Swamp-Mattaponi River,,NAD83,Caroline County,FALSE,"Located on Reedy Mill Road (Rt 647) at the bridge just north of the Route 601, Mout Vernon Church Road.",51033,020801050303,Virginia,Lower Chesapeake
ACB.MATCRE3.9,MATCRE3.9,,38.2047463,-77.0008643,,Mattox Creek,At the dock at Nancy's house.,NAD83,Westmoreland County,TRUE,"Carla Bangs, Nancy Joel to start out and w/ backup",51193,020700110603,Virginia,
TUPMP.MATTCR002,MATTCR002,Matthews Creek,37.5694,-78.6595,,Meadow Creek-North River,Matthews Creek,NAD83,Buckingham County,FALSE,,51029,020802031302,Virginia,
ACB.Maymont,Maymont,Maymont Park Dooley Creek,37.53619,-77.4788,,Little Westham Creek-James River,Maymont Park at Dooley Creek,NAD83,Richmond city,FALSE,Stream flows from Bird Park and transects the Maymont grounds with a small drainage from Hampton Street joining it below the Nature Center. ,51760,020802050607,Virginia,James
TUPMP.MAYOCR001,MAYOCR001,Mayo Creek,37.674833,-78.733717,,Sycamore Creek-James River,Mayo Creek,NAD83,Nelson County,FALSE,,51125,020802030804,Virginia,
TUPMP.MAYOCR002,MAYOCR002,Mayo Creek,37.661967,-78.71965,,Sycamore Creek-James River,Mayo Creek,NAD83,Nelson County,FALSE,,51125,020802030804,Virginia,
ACB.MB,MB,Meredeth Branch,37.6707494,-77.5477697,,Grassy Swamp Creek-Chickahominy River,Meredeth Branch as it enters Echo Lake,NAD83,Henrico County,FALSE,RMN site - Dan Schardein and Art Ritter,51087,020802060401,Virginia,James
PVMN.MC2,MC2,Mill Creek 2,37.009306,-76.307083,,Hampton River-Hampton Roads,,NAD83,Hampton city,TRUE,Ramp at Ft. Monroe,51650,020802080303,Virginia,James
RCA.MDC01,MDC01,Meade Creek,38.028026,-78.46503,,Meadow Creek-Rivanna River,Meade Creek- Meade Park,NAD83,Charlottesville city,FALSE,"""Meade Park, downstream of bridge""",51540,020802040401,Virginia,
TUPMP.MIDDRI001,MIDDRI001,Middle River,38.20549,-79.13815,,Buffalo Branch-Middle River,Middle River,NAD83,Augusta County,FALSE,,51015,020700050102,Virginia,
TUPMP.MIDDRI002,MIDDRI002,Middle River,38.20461,-79.14644,,Buffalo Branch-Middle River,Middle River,NAD83,Augusta County,FALSE,,51015,020700050102,Virginia,
ACB.MILCRE2.5,MILCRE2.5,,37.7911072,-76.3313772,,Dividing Creek-Lower Chesapeake Bay,Mill Creek,NAD83,Northumberland County,TRUE,Camille Grabb and Karen Williams,51133,020801020104,Virginia,
ACB.MILCRE3.65,MILCRE3.65,Mill Creek at Hickory Signpost Road,37.24611,-76.75266,,Lower Chippokes Creek-James River,Stream running behind housing area parallel to road - pumping station,NAD83,James City County,TRUE,,51095,020802060704,Virginia,James
ACB.MILCRE3.9,MILCRE3.9,,37.8001956,-76.3507398,,Dividing Creek-Lower Chesapeake Bay,Mill Creek 3.9 miles from the mouth,NAD83,Northumberland County,TRUE,Camille Grabb and Karen Williams,51133,020801020104,Virginia,
TUPMP.MILLCR002,MILLCR002,Mill Creek,38.004314,-79.53656,,Cabin Creek-Mill Creek,Mill Creek,NAD83,Rockbridge County,FALSE,,51163,020802020106,Virginia,
TUPMP.MILLCR003,MILLCR003,Mill Creek,37.971351,-78.964351,,Inch Branch-Back Creek,Mill Creek,NAD83,Augusta County,FALSE,,51015,020700050703,Virginia,
TUPMP.MILLCR004,MILLCR004,Mill Creek,38.06853,-79.52718,,Cabin Creek-Mill Creek,Mill Creek,NAD83,Bath County,FALSE,,51017,020802020106,Virginia,
TUPMP.MILLCR005,MILLCR005,Mill Creek,38.15796,-79.47326,,Cabin Creek-Mill Creek,Mill Creek,NAD83,Bath County,FALSE,,51017,020802020106,Virginia,
ACB.MJBC,MJBC,in Sandusky Park,37.389118,-79.199409,,Blackwater Creek,in Sandusky Park,NAD83,Lynchburg city,FALSE,,51680,020802030304,Virginia,
ACB.MJIC,MJIC,at Peaks View Park,37.419603,-79.223732,,Cheese Creek-Ivy Creek,at Peaks View Park,NAD83,Lynchburg city,FALSE,,51680,020802030303,Virginia,
ACB.MJJC,MJJC,at Trents Ferry Rd,37.468728,-79.210095,,Judith Creek-James River,at Trents Ferry Rd,NAD83,Bedford County,FALSE,,51019,020802030301,Virginia,
ACB.MJTR,MJTR,Middle James Tye River,37.63453,-78.90417,,Brown Creek-Tye River,Tye River,NAD83,Nelson County,FALSE,,51125,020802030701,Virginia,James
ACB.MM,MM,Mallows Marsh,38.3476637,-77.1578686,,Chotank Creek-Potomac River,Mallows Marsh,NAD83,King George County,FALSE,Sample will be collected by cavert on the road. Collect in a bucket from mid-channel from the fallen tree.,51099,020700110303,Virginia,Potomac
ACB.MOFCRE0.6,MOFCRE0.6,Moffatts Creek,37.9508,-79.29895,,Hays Creek,Intersection of Moffatts Creek and Beard Road,NAD83,Rockbridge County,FALSE,Monitor: Catherine Siegel,51163,020802020205,Virginia,James
TUPMP.MOORRI001,MOORRI001,Moores Run,38.1293,-78.723823,,North Moormans River-Moormans River,Moores Run,NAD83,Albemarle County,FALSE,,51003,020802040103,Virginia,
ACB.MOURUN1,MOURUN1,Mouse Run,37.874,-79.379,,Alone Mill Creek-Maury River,Mouse Run is a small stream that flows into the Maury River. It passes through some cow pastures and woods.,NAD83,Rockbridge County,FALSE,Monitor: Lisa Connors,51163,020802020301,Virginia,James
PVMN.MP,MP,"Messick Point, Poquoson",37.1091,-76.3184,,Back River-Lower Chesapeake Bay,,NAD83,Poquoson city,TRUE,,51735,020801080104,Virginia,Lower Chesapeake
RCA.MSV05,MSV05,Moores Creek,38.01015,-78.51667,,Moores Creek,Moores Creek- Azela Park,NAD83,Albemarle County,FALSE,"""Upper at Azalea Park, near baseball field""",51003,020802040402,Virginia,
ACB.MUD1,MUD1,Muddy Creek 1,38.258294,-77.339088,,Muddy Creek-Rappahannock River,"A sample station on Muddy Creek, Stafford County VA",NAD83,Stafford County,TRUE,,51179,020801040104,Virginia,Lower Chesapeake
RCA.MWC11,MWC11,Meadow Creek,38.054943,-78.49413,,Meadow Creek-Rivanna River,Meadow Creek- East of Morton Drive,NAD83,Charlottesville city,FALSE,275 feet downstream of Morton Drive,51540,020802040401,Virginia,
RCA.MWC12,MWC12,Meadow Creek,38.046887,-78.50498,,Meadow Creek-Rivanna River,Meadow Creek Unnamed Trib- Copeley Road,NAD83,Charlottesville city,FALSE,At Copeley Road,51540,020802040401,Virginia,
RCA.MWC13,MWC13,Meadow Creek,38.063705,-78.47585,,Meadow Creek-Rivanna River,Meadow Creek- Southeast of Brandywine Drive,NAD83,Charlottesville city,FALSE,100 feet downstream of Brandywine Drive bridge,51540,020802040401,Virginia,
ACB.Newtown,Newtown,Newtown Discovery Park Blvd Williamsburg VA,37.282,-76.7413,,Powhatan Creek,Stream in public park,NAD83,James City County,TRUE,,51095,020802060702,Virginia,James
PVMN.NL,NL,"North Lawson Road, Poquoson",37.1408,-76.3639,,Poquoson River-Lower Chesapeake Bay,,NAD83,Poquoson city,TRUE,,51735,020801080101,Virginia,Lower Chesapeake
ACB.NORRUN0.7,NORRUN0.7,North Run,37.6218822,-77.46326,,Upham Brook,Entrance to Jefferson Lakeside Country Club,NAD83,Henrico County,TRUE,Anna Shore,51087,020802060403,Virginia,James
TUPMP.NORTRI002,NORTRI002,North River,38.362714,-79.17141,,Skidmore Fork-North River,North River,NAD83,Augusta County,FALSE,,51015,020700050401,Virginia,
TUPMP.NORTRI003,NORTRI003,North River,38.334248,-79.23894,,Skidmore Fork-North River,North River,NAD83,Augusta County,FALSE,,51015,020700050401,Virginia,
ACB.NR1,NR1,North Run 1,37.6377352,-77.4774313,,Upham Brook,,NAD83,Henrico County,FALSE,This site is located on the campus of J. Sargent Reynolds community college. The site is located on a footbridge the crosses North Run behind the campus.,51087,020802060403,Virginia,James
HAWQS.NR1,NR1,North Run 1,37.63759,-77.47739,,Upham Brook,,NAD83,Henrico County,FALSE,Pedestrian Bridge located on northwest parking lot corner,51087,020802060403,Virginia,James
NRPA.NR-1,NR-1,,36.9056,-76.4569,,Bennett Creek-Nansemond River,Mouth of the Nansemond River,NAD83,Suffolk city,TRUE,"""""Monthly, All parameters dissolved oxygen, water temperature, salinity, water clarity, pH, e.Coli""""",51800,020802080106,Virginia,
HAWQS.NR2,NR2,North Run 2,37.62927,-77.4768,,Upham Brook,,NAD83,Henrico County,FALSE,450 feet south of recreation park tennis courts,51087,020802060403,Virginia,James
NRPA.NR-2,NR-2,,36.8856,-76.4932,,Bennett Creek-Nansemond River,Rt. 17 Bridge,NAD83,Suffolk city,TRUE,"""""Monthly, All parameters dissolved oxygen, water temperature, salinity, water clarity, pH, e.Coli""""",51800,020802080106,Virginia,
NRPA.NR-3,NR-3,,36.8567,-76.5483,,Bennett Creek-Nansemond River,Ferry Point,NAD83,Suffolk city,TRUE,"""""Monthly, All parameters dissolved oxygen, water temperature, salinity, water clarity, pH, e.Coli""""",51800,020802080106,Virginia,
NRPA.NR-4,NR-4,,36.8375,-76.5483,,Bennett Creek-Nansemond River,Rt. 125 bridge (former),NAD83,Suffolk city,TRUE,"""""Monthly, All parameters dissolved oxygen, water temperature, salinity, water clarity, pH, e.Coli""""",51800,020802080106,Virginia,
NRPA.NR-5,NR-5,,36.8056,-76.5589,,Bennett Creek-Nansemond River,Between Oyster House Creek and Western Branch,NAD83,Suffolk city,TRUE,"""""Monthly, All parameters dissolved oxygen, water temperature, salinity, water clarity, pH, e.Coli""""",51800,020802080106,Virginia,
NRPA.NR-6,NR-6,,36.7783,-76.5472,,Cedar Lake-Nansemond River,Solenis (BASF),NAD83,Suffolk city,TRUE,"""""Monthly, All parameters dissolved oxygen, water temperature, salinity, water clarity, pH, e.Coli""""",51800,020802080105,Virginia,
NRPA.NR-7,NR-7,,36.740257,-76.579794,,,Rt. 460 Constants Wharf,NAD83,,FALSE,"""""Monthly, All parameters dissolved oxygen, water temperature, salinity, water clarity, pH, e.Coli""""",,,,
NRPA.NR-8,NR-8,Nansemond River and Shingle Creek,36.743688,-76.573843,,Cedar Lake-Nansemond River,Nansemond River and Shingle Creek,NAD83,Suffolk city,TRUE,,51800,020802080105,Virginia,James
HAWQS.OsborneLanding,OL1,Osbourne Landing 1,37.40235,-77.38779,,Proctors Creek-James River,,NAD83,Henrico County,FALSE,Off paved footpath by small creek that flows into James River,51087,020802060103,Virginia,James
HAWQS.OL2,OL2,Osborne Landing 2,37.404078,-77.391027,,Proctors Creek-James River,,NAD83,Henrico County,FALSE,,51087,020802060103,Virginia,James
PVMN.OR,OR,"Oxford Run, Poquoson",37.1192,-76.3915,,Northwest Branch Back River,,NAD83,Poquoson city,TRUE,,51735,020801080102,Virginia,Lower Chesapeake
TUPMP.OREBCR001,OREBCR001,Orebank Creek,37.967042,-78.956641,,Inch Branch-Back Creek,Orebank Creek,NAD83,Augusta County,FALSE,,51015,020700050703,Virginia,
JRA.P05,P05,,37.237651,-76.768367,,Powhatan Creek,Powhatan Creek Park,NAD83,James City County,TRUE,,51095,020802060702,Virginia,
LACA.P13,P13,,38.23637,-77.97138,,Lake Anna,Upstream White's Farm,NAD83,Orange County,FALSE,BMP Evaluation Site for White's Farm,51137,020801060501,Virginia,
LACA.P7,P7,,38.22682,-77.98037,,Lake Anna,White's Farm,NAD83,Orange County,FALSE,After BMP Fencing,51137,020801060501,Virginia,
PVMN.PA,PA,"Poquoson Anvenue, Poquoson",37.1288,-76.3483,,Poquoson River-Lower Chesapeake Bay,,NAD83,Poquoson city,TRUE,,51735,020801080101,Virginia,Lower Chesapeake
ACB.PAMRIV82,PAMRIV82,Pamunky River,37.788696,-77.370077,,Mechumps Creek-Pamunkey River,"Located on 301N, 2 miles North of Hanover Couthouse",NAD83,Hanover County,TRUE,,51085,020801060901,Virginia,Lower Chesapeake
RCA.PBR01,PBR01,Pollock's Branch at Jordan Park,38.01004,-78.2917,,Mechunk Creek,where the Rivanna trail Crosses Pollock's Branch in Jordan Park,NAD83,Louisa County,FALSE,,51109,020802040405,Virginia,James
ACB.PC,PC,in Bryan Park near mouth of creek,37.596892,-77.469106,,Upham Brook,in Bryan Park near mouth of creek,NAD83,Richmond city,TRUE,,51760,020802060403,Virginia,
ACB.PEC001,PEC001,White Oak/Cedar Run,38.5388,-78.3483,,Rose River-Robinson River,Road-stream crossing at White Oak trailhead,NAD83,Madison County,FALSE,monitored by Reilly Oare with PEC.,51113,020801030901,Virginia,Lower Chesapeake
ACB.PEC002,PEC002,Robinson River/Biers 1,38.5253,-78.3494,,Rose River-Robinson River,Downstream of removed culvert on Biers property,NAD83,Madison County,FALSE,,51113,020801030901,Virginia,Lower Chesapeake
ACB.PEC003,PEC003,BB1 - Bolton Branch,38.8066,-78.1419,,Jordan River,Restoration at Younkin property,NAD83,Rappahannock County,FALSE,,51157,020801030102,Virginia,Lower Chesapeake
ACB.PEC004,PEC004,Piney River/VDOT,38.6941,-78.2588,,Piney River-Thornton River,River-stream crossing at Route 653/Sycamore Ridge Road,NAD83,Rappahannock County,FALSE,,51157,020801030301,Virginia,Lower Chesapeake
ACB.PEC005,PEC005,BB2 - Bolton Branch,38.8045,-78.1439,,Jordan River,Road-stream crossing at Bolton Branch and Route 631,NAD83,Rappahannock County,FALSE,,51157,020801030102,Virginia,Lower Chesapeake
ACB.PEC006,PEC006,Spruce Pine,38.7851,-78.1525,,Jordan River,Road-stream crossing at Route 630 and Riley Hollow Road,NAD83,Rappahannock County,FALSE,,51157,020801030102,Virginia,Lower Chesapeake
ACB.POC01,POC01,Pocoshock Creek,37.464742,-77.499082,,Falling Creek,,NAD83,Chesterfield County,FALSE,"The house address is 3700 S Belmont Rd, Richmond, VA 23234.  You can park on the road while collecting your samples. Look for a path off of the northwest side of the road or you can walk on driveway for about 30 feet and then take a right into the woods to where the creeks join. Wade upstream about 30ft each branch in order to collect your samples. When you are looking upstream Pocoshock is on left and Pocosham is on the right.",51041,020802060102,Virginia,James
PRK.PR-8,PR-8,Oronoco Bay,38.811825,-77.037683,,Fourmile Run-Potomac River,Oronoco Bay,NAD83,Alexandria city,TRUE,"Oronoco Bay is where one of Alexandria’s four major combined sewer outfalls (Outfall 001 located at the end of Pendleton Street) discharges an estimated 70 million gallons per year of combined sewage and stormwater into the Potomac River. This site is immediately next to the Dee Campbell Rowing Center, to the left of Oronoco Bay Park. The closest parking available is at the very end of Madison Street (you will cross over train tracks).",51510,020700100301,Virginia,
PRK.PR-9,PR-9,Belle Haven Marina,38.77654,-77.04784,,Little Hunting Creek-Potomac River,Belle Haven Marina,NAD83,Fairfax County,TRUE,"Belle Haven Marina is located off the George Washington Memorial Parkway, behind the Mount Vernon Trail, directly adjacent Dyke Marsh Wildlife Preserve. The sampling site is located at the very end of the marina, past the kayak and sailing rentals, where the road abruptly ends at two concrete pilings.",51059,020700100307,Virginia,
ACB.PRC01,PRC01,Princeton Creek,37.59697,-77.46902,,Upham Brook,,NAD83,Richmond city,FALSE,,51760,020802060403,Virginia,James
ACB.PRC02,PRC02,Princeton Creek at Acca Temple,37.59365,-77.46709,,Upham Brook,,NAD83,Richmond city,FALSE,,51760,020802060403,Virginia,James
ACB.PRC03,PRC03,Princeton Creek at 1618 Princeton Road,37.5943959,-77.4640283,,Upham Brook,,NAD83,Richmond city,FALSE,Backyard of 1618 Princeton Road,51760,020802060403,Virginia,James
ACB.PSC,PSC,,37.46815,-77.50624,,Falling Creek,Pocasham Creek,NAD83,Richmond city,FALSE,,51760,020802060102,Virginia,James
ACB.PSC01,PSC01,Pocosham Creek,37.465033,-77.500104,,Falling Creek,,NAD83,Richmond city,FALSE,"The house address is 3700 S Belmont Rd, Richmond, VA 23234.  You can park on the road while collecting your samples. Look for a path off of the northwest side of the road or you can walk on driveway for about 30 feet and then take a right into the woods to where the creeks join. Wade upstream about 30ft each branch in order to collect your samples. When you are looking upstream Pocoshock is on left and Pocosham is on the right.",51760,020802060102,Virginia,James
HAWQS.QM1,QM1,Quioccasin Middle 1,37.60925,-77.5853,,Tuckahoe Creek,,NAD83,Henrico County,FALSE,Stone walkway west of Quioccasin Middle School track,51087,020802050605,Virginia,James
TUPMP.RAMSDR002,RAMSDR002,Ramseys Draft,38.30791,-79.36073,,Ramseys Draft,Ramseys Draft,NAD83,Augusta County,FALSE,,51015,020802020102,Virginia,
TUPMP.RAMSDR003,RAMSDR003,Ramseys Draft,38.27592,-79.33541,,Ramseys Draft,Ramseys Draft,NAD83,Augusta County,FALSE,,51015,020802020102,Virginia,
TUPMP.RAMSDR004,RAMSDR004,Ramseys Draft,38.29134,-79.34538,,Ramseys Draft,Ramseys Draft,NAD83,Augusta County,FALSE,,51015,020802020102,Virginia,
TUPMP.RAMSDR005,RAMSDR005,Ramseys Draft,38.24426,-79.33488,,Ramseys Draft,Ramseys Draft,NAD83,Augusta County,FALSE,,51015,020802020102,Virginia,
TUPMP.RAMSDR006,RAMSDR006,Ramseys Draft,38.309539,-79.359504,,Ramseys Draft,Ramseys Draft,NAD83,Augusta County,FALSE,,51015,020802020102,Virginia,
ACB.Rapidan1,Rapidan1,Rapidan River 1,38.3591,-77.6354,,Hazel Run-Rapidan River,Rapidan river at Hunting Run boat launch,NAD83,Spotsylvania County,FALSE,,51177,020801031105,Virginia,Lower Chesapeake
HAWQS.RB1,RB1,Rocky Branch1,37.63028,-77.5138,,Upham Brook,,NAD83,Henrico County,FALSE,50 feet upstream of Parham Road crossing,51087,020802060403,Virginia,James
PVMN.RB1,RB1,James River,37.04684,-76.4991,,Cooper Creek-James River,Riverside Beach on JR,NAD83,Newport News city,TRUE,At Riverside Beach,51700,020802060906,Virginia,James
PVMN.RB2,RB2,Riverside Beach Outlet,37.04673,-76.49877,,Cooper Creek-James River,"This is near the outlet of the drainage from the community, 916 homes",NAD83,Newport News city,FALSE,Outlet from subdivision drainage,51700,020802060906,Virginia,James
ACB.RB6,RB6,River Bluffs,38.327,-77.5822,,Motts Run-Rappahannock River,River Bluffs,NAD83,Spotsylvania County,FALSE,,51177,020801040101,Virginia,
ACB.RC1,RC1,,37.51467,-77.47456,,Little Westham Creek-James River,Reedy Creek at Roanoke and Dunston,NAD83,Richmond city,FALSE,,51760,020802050607,Virginia,James
ACB.RC3,RC3,,37.5147872,-77.4839271,,Little Westham Creek-James River,Reedy Creek at 44th Street,NAD83,Richmond city,FALSE,,51760,020802050607,Virginia,James
