Date,Time,StationName,StationCode,Latitude,Longitude,GroupCode,SampleId,SampleDepth,Air temperature (AT.5),Air temperature (AT.5) Code,Air temperature (AT.5) Problem,Air temperature (AT.5) Qualifier,Air temperature (AT.5) Tier,Air temperature (AT.5) Units,Bacteria (E.Coli) (ECOLI.1),Bacteria (E.Coli) (ECOLI.1) Code,Bacteria (E.Coli) (ECOLI.1) Problem,Bacteria (E.Coli) (ECOLI.1) Qualifier,Bacteria (E.Coli) (ECOLI.1) Tier,Bacteria (E.Coli) (ECOLI.1) Units,Bacteria (E.Coli) (ECOLI.4),Bacteria (E.Coli) (ECOLI.4) Code,Bacteria (E.Coli) (ECOLI.4) Problem,Bacteria (E.Coli) (ECOLI.4) Qualifier,Bacteria (E.Coli) (ECOLI.4) Tier,Bacteria (E.Coli) (ECOLI.4) Units,Chlorophyll a (CHL.2),Chlorophyll a (CHL.2) Code,Chlorophyll a (CHL.2) Problem,Chlorophyll a (CHL.2) Qualifier,Chlorophyll a (CHL.2) Tier,Chlorophyll a (CHL.2) Units,Conductivity (CO.5),Conductivity (CO.5) Code,Conductivity (CO.5) Problem,Conductivity (CO.5) Qualifier,Conductivity (CO.5) Tier,Conductivity (CO.5) Units,Dissolved oxygen % Sat (DO.3),Dissolved oxygen % Sat (DO.3) Code,Dissolved oxygen % Sat (DO.3) Problem,Dissolved oxygen % Sat (DO.3) Qualifier,Dissolved oxygen % Sat (DO.3) Tier,Dissolved oxygen % Sat (DO.3) Units,Dissolved oxygen % Sat (DO.6),Dissolved oxygen % Sat (DO.6) Code,Dissolved oxygen % Sat (DO.6) Problem,Dissolved oxygen % Sat (DO.6) Qualifier,Dissolved oxygen % Sat (DO.6) Tier,Dissolved oxygen % Sat (DO.6) Units,Dissolved oxygen (DO.2),Dissolved oxygen (DO.2) Code,Dissolved oxygen (DO.2) Problem,Dissolved oxygen (DO.2) Qualifier,Dissolved oxygen (DO.2) Tier,Dissolved oxygen (DO.2) Units,Dissolved oxygen (DO.5),Dissolved oxygen (DO.5) Code,Dissolved oxygen (DO.5) Problem,Dissolved oxygen (DO.5) Qualifier,Dissolved oxygen (DO.5) Tier,Dissolved oxygen (DO.5) Units,Enterococcus (ENT.2),Enterococcus (ENT.2) Code,Enterococcus (ENT.2) Problem,Enterococcus (ENT.2) Qualifier,Enterococcus (ENT.2) Tier,Enterococcus (ENT.2) Units,pH (PH.7),pH (PH.7) Code,pH (PH.7) Problem,pH (PH.7) Qualifier,pH (PH.7) Tier,pH (PH.7) Units,Salinity (SA.1),Salinity (SA.1) Code,Salinity (SA.1) Problem,Salinity (SA.1) Qualifier,Salinity (SA.1) Tier,Salinity (SA.1) Units,Salinity (SA.6),Salinity (SA.6) Code,Salinity (SA.6) Problem,Salinity (SA.6) Qualifier,Salinity (SA.6) Tier,Salinity (SA.6) Units,Total Depth (TD.1),Total Depth (TD.1) Code,Total Depth (TD.1) Problem,Total Depth (TD.1) Qualifier,Total Depth (TD.1) Tier,Total Depth (TD.1) Units,Total Nitrogen (TN.1),Total Nitrogen (TN.1) Code,Total Nitrogen (TN.1) Problem,Total Nitrogen (TN.1) Qualifier,Total Nitrogen (TN.1) Tier,Total Nitrogen (TN.1) Units,Total Nitrogen (TN.2),Total Nitrogen (TN.2) Code,Total Nitrogen (TN.2) Problem,Total Nitrogen (TN.2) Qualifier,Total Nitrogen (TN.2) Tier,Total Nitrogen (TN.2) Units,Total Phosphorus (TP.1),Total Phosphorus (TP.1) Code,Total Phosphorus (TP.1) Problem,Total Phosphorus (TP.1) Qualifier,Total Phosphorus (TP.1) Tier,Total Phosphorus (TP.1) Units,Total Phosphorus (TP.3),Total Phosphorus (TP.3) Code,Total Phosphorus (TP.3) Problem,Total Phosphorus (TP.3) Qualifier,Total Phosphorus (TP.3) Tier,Total Phosphorus (TP.3) Units,Water Clarity (WC.1),Water Clarity (WC.1) Code,Water Clarity (WC.1) Problem,Water Clarity (WC.1) Qualifier,Water Clarity (WC.1) Tier,Water Clarity (WC.1) Units,Water Clarity (WC.2),Water Clarity (WC.2) Code,Water Clarity (WC.2) Problem,Water Clarity (WC.2) Qualifier,Water Clarity (WC.2) Tier,Water Clarity (WC.2) Units,Water temperature (WT.3),Water temperature (WT.3) Code,Water temperature (WT.3) Problem,Water temperature (WT.3) Qualifier,Water temperature (WT.3) Tier,Water temperature (WT.3) Units,Water temperature (WT.4),Water temperature (WT.4) Code,Water temperature (WT.4) Problem,Water temperature (WT.4) Qualifier,Water temperature (WT.4) Tier,Water temperature (WT.4) Units,Cloud Cover,Other Comments,Other Conditions,Rainfall Within 24 Hours,Rainfall Within 48 Hours,Rainfall,Sea State,Stream Flow,Tidal Stage,Water Color Description,Water Color,Water Odor Description,Water Odor,Water Surfaces,Weather Conditions Day Before Yesterday,Weather Conditions Today,Weather Conditions Yesterday,Wind Direction,Wind Speed,ModifiedDate,Comments
06/18/2018,08:30:00,BRCR1,NWA.BRCR1,38.5645,-75.6723,NWA,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5,DO.6,,,3,pct,,,,,,,4.9,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,WT.4,,,3,deg C,,1 person fishing off dock while sampling. Small amount of scum floating on left side of dock.Tide coming in slowly.,,,,,,,High,,,,,Calm,,Partly Cloudy,,,,2019-01-22T15:15:49.5,
06/18/2018,09:40:00,BRCR2,NWA.BRCR2,38.5674,-75.6211,NWA,1,0.5,,,,,,,,,,,,,180,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,57.3,DO.6,,,3,pct,,,,,,,4.8,DO.5,,,3,mg/L,390,ENT.2,,,2,CFU,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,1.6,TD.1,,,1,M,5.51,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,,,,,,,0.7,WC.2,,,3,M,,,,,,,24.6,WT.4,,,3,deg C,,Tide still coming in very slowly. Bushes growing in water in front of dock and around the dock.,,,,,,,High,,,,,Ripple,,Sunny,,,,2019-01-23T09:48:49.367,
06/18/2018,09:40:00,BRCR2,NWA.BRCR2,38.5674,-75.6211,NWA,2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.4,DO.6,,,3,pct,,,,,,,4.7,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,1.6,TD.1,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,WC.2,,,3,M,,,,,,,24.5,WT.4,,,3,deg C,,Tide still coming in very slowly. Bushes growing in water in front of dock and around the dock.,,,,,,,High,,,,,Ripple,,Sunny,,,,2019-01-23T09:48:49.367,
06/18/2018,09:40:00,BRCR2,NWA.BRCR2,38.5674,-75.6211,NWA,1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5,DO.6,,,3,pct,,,,,,,4.9,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,WT.4,,,3,deg C,,Tide still coming in very slowly. Bushes growing in water in front of dock and around the dock.,,,,,,,High,,,,,Ripple,,Sunny,,,,2019-01-23T09:48:49.367,
06/18/2018,09:40:00,BRCR2,NWA.BRCR2,38.5674,-75.6211,NWA,2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6,DO.6,,,3,pct,,,,,,,5.1,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6,WT.4,,,3,deg C,,Tide still coming in very slowly. Bushes growing in water in front of dock and around the dock.,,,,,,,High,,,,,Ripple,,Sunny,,,,2019-01-23T09:48:49.367,
06/18/2018,10:33:00,DECR2,NWA.DECR2,38.6659,-75.5146,NWA,1,0.3,,,,,,,,,,,,,40,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,TD.1,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,0.7,WC.1,,,1,M,,,,,,,,,,,,,,,,,,,,Very heavy rainfall on 6/9/18-6/10/18. Turbid water. very strong flow. Aquatic vegetation. Frogs calling. Large Turtle (red bellied?),,,,,,,,,Abnormal,,,Calm,,Sunny,,,,2019-01-14T13:41:54.597,
06/18/2018,10:33:00,DECR2,NWA.DECR2,38.6659,-75.5146,NWA,2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,TD.1,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,0.7,WC.1,,,1,M,,,,,,,,,,,,,,,,,,,,Very heavy rainfall on 6/9/18-6/10/18. Turbid water. very strong flow. Aquatic vegetation. Frogs calling. Large Turtle (red bellied?),,,,,,,,,Abnormal,,,Calm,,Sunny,,,,2019-01-14T13:41:54.597,
06/18/2018,10:33:00,DECR2,NWA.DECR2,38.6659,-75.5146,NWA,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,81.4,CO.5,,,2,uS/cm,88,DO.3,,,2,pct,,,,,,,8.1,DO.2,,,2,mg/L,,,,,,,90,ENT.2,,,2,CFU,,,,,,,,,,,,,,,,,,,,,,,,,2.19,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,,2,mg/L,,,,,,,,,,,,,,,,,,,19.1,WT.3,,,2,deg C,,,,,,,,Very heavy rainfall on 6/9/18-6/10/18. Turbid water. very strong flow. Aquatic vegetation. Frogs calling. Large Turtle (red bellied?),,,,,,,,,Abnormal,,,Calm,,Sunny,,,,2019-01-14T13:41:54.597,
06/18/2018,10:33:00,DECR2,NWA.DECR2,38.6659,-75.5146,NWA,2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,81.5,CO.5,,,2,uS/cm,86.6,DO.3,,,2,pct,,,,,,,8,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,WT.3,,,2,deg C,,,,,,,,Very heavy rainfall on 6/9/18-6/10/18. Turbid water. very strong flow. Aquatic vegetation. Frogs calling. Large Turtle (red bellied?),,,,,,,,,Abnormal,,,Calm,,Sunny,,,,2019-01-14T13:41:54.597,
06/19/2017,08:50:00,DECR3,NWA.DECR3,38.644607,-75.579428,NWA,1,0.5,,,,,,,,,,,,,200,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,69.1,DO.6,,,3,pct,,,,,,,5.5,DO.5,,,3,mg/L,490,ENT.2,,,2,CFU,,,,,,,0.1,SA.1,,,1,ppt,,,,,,,1,TD.1,,,1,M,2.51,TN.1,,,2,mg/L,,,,,,,0.049,TP.1,,<,2,mg/L,,,,,,,,,,,,,0.6,WC.2,,,3,M,,,,,,,26.8,WT.4,,,3,deg C,,,,,,,,,Incoming (Flood),,,,,,,Sunny,,,,2019-01-14T10:43:29.89,
06/19/2017,09:00:00,JABR1,NWA.JABR1,38.5546,-75.5394,NWA,1,0.5,,,,,,,,,,,,,330,ECOLI.4,,,2,MPN,,,,,,,,,,,,,60,DO.3,,,2,pct,,,,,,,5.8,DO.2,,,2,mg/L,,,,,,,250,ENT.2,,,2,CFU,,,,,,,,,,,,,,,,,,,1.2,TD.1,,,1,M,5.25,TN.1,,,2,mg/L,,,,,,,0.049,TP.1,,<,2,mg/L,,,,,,,1.2,WC.1,,,1,M,,,,,,,22.8,WT.3,,,2,deg C,,,,,,,,,,,,,,,,,,,,Calm,,Sunny,,,,2018-06-22T14:22:00.417,
06/19/2017,09:10:00,DEHE3,NWA.DEHE3,38.6647,-75.5639,NWA,1,0.2,,,,,,,,,,,,,610,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,54.4,DO.6,,,3,pct,,,,,,,4.5,DO.5,,,3,mg/L,460,ENT.2,,,2,CFU,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,0.4,TD.1,,,1,M,4.61,TN.1,,,2,mg/L,,,,,,,0.049,TP.1,,<,2,mg/L,,,,,,,,,,,,,0.4,WC.2,,,3,M,,,,,,,24.8,WT.4,,,3,deg C,,,,,,,,,Incoming (Flood),,,,,Ripple,,Sunny,,,,2018-07-02T10:03:33.427,
06/19/2017,09:45:00,BRCR3,NWA.BRCR3,38.5583,-75.5696,NWA,1,0.5,,,,,,,,,,,,,460,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,76.2,DO.6,,,3,pct,,,,,,,6.2,DO.5,,,3,mg/L,180,ENT.2,,,2,CFU,,,,,,,0,SA.1,,,1,ppt,,,,,,,2.2,TD.1,,,1,M,4.67,TN.1,,,2,mg/L,,,,,,,0.049,TP.1,,,2,mg/L,,,,,,,,,,,,,1.3,WC.2,,,3,M,,,,,,,26,WT.4,,,3,deg C,,,,,,,,,Incoming (Flood),,,,,Ripple,,Sunny,,,,2019-01-23T13:43:49.29,
06/19/2017,09:45:00,BRCR3,NWA.BRCR3,38.5583,-75.5696,NWA,1,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,DO.6,,,3,pct,,,,,,,6,DO.5,,,3,mg/L,,,,,,,,,,,,,0,SA.1,,,1,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7,WT.4,,,3,deg C,,,,,,,,,Incoming (Flood),,,,,Ripple,,Sunny,,,,2019-01-23T13:43:49.29,
06/30/2019,08:04:00,DEHE2,NWA.DEHE2,38.7283,-75.562,NWA,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,147.8,CO.5,,,2,uS/cm,63.8,DO.3,,,2,pct,,,,,,,5.6,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,TD.1,,,1,M,5.32,TN.1,,,2,mg/L,,,,,,,0.036,TP.1,,,2,mg/L,,,,,,,1.1,WC.1,,,1,M,,,,,,,22.2,WT.3,,,2,deg C,,,,,,,,DO maintenance performed :) Quiet and Unusually low water level,,,,,,,,,,,,Calm,,Sunny,,,,2020-01-27T09:21:00.427,
06/30/2019,08:19:00,DEHE1,NWA.DEHE1,38.7475,-75.5816,NWA,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,110.6,CO.5,,,2,uS/cm,71,DO.3,,,2,pct,,,,,,,6.2,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,TD.1,,,1,M,4.382,TN.1,,,2,mg/L,,,,,,,0.013,TP.1,,,2,mg/L,,,,,,,1.2,WC.1,,,1,M,,,,,,,22,WT.3,,,2,deg C,,,,,,,,DO maintenance performed :) quiet and low water leverls,,,,,,,,,,,,Calm,,Sunny,,,,2020-01-24T14:47:44.457,
06/30/2019,15:13:00,DECR2,NWA.DECR2,38.6659,-75.5146,NWA,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,86.6,CO.5,,,2,uS/cm,93.4,DO.3,,,2,pct,,,,,,,7.7,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,TD.1,,,1,M,2.1,TN.1,,,2,mg/L,,,,,,,0.024,TP.1,,,2,mg/L,,,,,,,1.2,WC.1,,,1,M,,,,,,,25.1,WT.3,,,2,deg C,,,,,,,,Changed DO membrane. Very warm. Lots of SAV on surface. Water flow very low. Dead raccoon(?) floating on top of SAV. Lots of maggots in surface. Fish swimming below carcass.,,,,,,,,,,,,Calm,,Partly cloudy,,,,2020-01-23T14:35:43.213,
06/30/2019,15:35:00,DEHE4,NWA.DEHE4,38.643,-75.5929,NWA,1,0.5,,,,,,,,,,,,,,,,,,,36.42,CHL.2,,,2,ug/L,,,,,,,,,,,,,110.7,DO.6,,,3,pct,,,,,,,8.6,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,1.7,TD.1,,,1,M,,,,,,,2.94,TN.2,,,3,mg/L,,,,,,,0.057,TP.3,,,3,mg/L,,,,,,,0.6,WC.2,,,3,M,,,,,,,28.6,WT.4,,,3,deg C,,Wind gusting occasionally. Some debris on surface but not as bad as last time. Algae visible. Osprey calling and fish jumping,,,,,,,Incoming (Flood),,,,,Ripple,,Partly cloudy,,,,2020-01-09T14:13:14.403,
06/30/2019,15:35:00,DEHE4,NWA.DEHE4,38.643,-75.5929,NWA,1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.4,DO.6,,,3,pct,,,,,,,8.5,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6,WT.4,,,3,deg C,,Wind gusting occasionally. Some debris on surface but not as bad as last time. Algae visible. Osprey calling and fish jumping,,,,,,,Incoming (Flood),,,,,Ripple,,Partly cloudy,,,,2020-01-09T14:13:14.403,
06/30/2019,15:59:00,COBR3,NWA.COBR3,38.6916,-75.5995,NWA,1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,206.3,CO.5,,,2,uS/cm,88.2,DO.3,,,2,pct,,,,,,,7.6,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,TD.1,,,1,M,9.25,TN.1,,,2,mg/L,,,,,,,0.059,TP.1,,,2,mg/L,,,,,,,0.4,WC.1,,,1,M,,,,,,,22.4,WT.3,,,2,deg C,,,,,,,,SAV is almost completely covered by decaying algae. No fish. Water very low.,,,,,,,,,,,,Ripple,,Partly cloudy,,,,2020-01-23T13:23:57.953,
06/30/2019,16:45:00,GRBR1,NWA.GRBR1,38.6871,-75.5481,NWA,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,91.6,CO.5,,,2,uS/cm,81.2,DO.3,,,2,pct,,,,,,,6.6,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,TD.1,,,1,M,1.904,TN.1,,,2,mg/L,,,,,,,0.013,TP.1,,,2,mg/L,,,,,,,0.8,WC.1,,,1,M,,,,,,,25.9,WT.3,,,2,deg C,,,,,,,,DO maintenance done 6/30/2019,,,,,,,,,,,,Ripple,,Partly cloudy,,,,2020-01-27T10:30:38.653,
06/30/2019,17:15:00,DECR3,NWA.DECR3,38.644607,-75.579428,NWA,1,0.5,,,,,,,,,,,,,,,,,,,26.84,CHL.2,,,2,ug/L,,,,,,,,,,,,,123,DO.6,,,3,pct,,,,,,,9.4,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,1.5,TD.1,,,1,M,,,,,,,3.136,TN.2,,,3,mg/L,,,,,,,0.046,TP.3,,,3,mg/L,,,,,,,0.8,WC.2,,,3,M,,,,,,,29.1,WT.4,,,3,deg C,,Changed DO membrane,,,,,,,High,,,,,Ripple,,Partly cloudy,,,,2020-01-09T10:41:18.673,
06/30/2019,17:35:00,DEHE3,NWA.DEHE3,38.6647,-75.5639,NWA,1,0.5,,,,,,,,,,,,,,,,,,,2.08,CHL.2,,,2,ug/L,,,,,,,,,,,,,92.2,DO.6,,,3,pct,,,,,,,7.3,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,0.7,TD.1,,,1,M,,,,,,,4.228,TN.2,,,3,mg/L,,,,,,,0.035,TP.3,,,3,mg/L,,,,,,,0.7,WC.2,,,3,M,,,,,,,27.2,WT.4,,,3,deg C,,,,,,,,,High,,,,,Ripple,,Sunny,,,,2020-01-09T12:16:21.983,
06/30/2019,17:45:00,DENA4,NWA.DENA4,38.6013,-75.6563,NWA,1,0.5,,,,,,,,,,,,,,,,,,,69.09,CHL.2,,,2,ug/L,,,,,,,,,,,,,133.7,DO.6,,,3,pct,,,,,,,10.2,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,4.4,TD.1,,,1,M,,,,,,,2.45,TN.2,,,3,mg/L,,,,,,,0.087,TP.3,,,3,mg/L,,,,,,,0.4,WC.2,,,3,M,,,,,,,29.5,WT.4,,,3,deg C,,Changed DO membrane. Boats NOT observing no wake zone,,,,,,,Outgoing (Ebb),,,,,Calm,,Sunny,,,,2020-01-10T11:35:02.697,
06/30/2019,17:45:00,DENA4,NWA.DENA4,38.6013,-75.6563,NWA,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.2,DO.6,,,3,pct,,,,,,,11,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,WT.4,,,3,deg C,,Changed DO membrane. Boats NOT observing no wake zone,,,,,,,Outgoing (Ebb),,,,,Calm,,Sunny,,,,2020-01-10T11:35:02.697,
06/30/2019,17:45:00,DENA4,NWA.DENA4,38.6013,-75.6563,NWA,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.6,DO.6,,,3,pct,,,,,,,11,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,WT.4,,,3,deg C,,Changed DO membrane. Boats NOT observing no wake zone,,,,,,,Outgoing (Ebb),,,,,Calm,,Sunny,,,,2020-01-10T11:35:02.697,
06/30/2019,17:45:00,DENA4,NWA.DENA4,38.6013,-75.6563,NWA,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.3,DO.6,,,3,pct,,,,,,,10.4,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,WT.4,,,3,deg C,,Changed DO membrane. Boats NOT observing no wake zone,,,,,,,Outgoing (Ebb),,,,,Calm,,Sunny,,,,2020-01-10T11:35:02.697,
06/30/2019,17:45:00,DENA4,NWA.DENA4,38.6013,-75.6563,NWA,1,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.5,DO.6,,,3,pct,,,,,,,10.9,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,WT.4,,,3,deg C,,Changed DO membrane. Boats NOT observing no wake zone,,,,,,,Outgoing (Ebb),,,,,Calm,,Sunny,,,,2020-01-10T11:35:02.697,
06/30/2019,17:45:00,DENA4,NWA.DENA4,38.6013,-75.6563,NWA,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,DO.6,,,3,pct,,,,,,,10.8,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,WT.4,,,3,deg C,,Changed DO membrane. Boats NOT observing no wake zone,,,,,,,Outgoing (Ebb),,,,,Calm,,Sunny,,,,2020-01-10T11:35:02.697,
06/30/2019,18:18:00,DENA2,NWA.DENA2,38.6336,-75.6177,NWA,1,0.5,,,,,,,,,,,,,,,,,,,59.1,CHL.2,,,2,ug/L,,,,,,,,,,,,,135.7,DO.6,,,3,pct,,,,,,,10.4,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,1.6,TD.1,,,1,M,,,,,,,2.842,TN.2,,,3,mg/L,,,,,,,0.083,TP.3,,,3,mg/L,,,,,,,0.4,WC.2,,,3,M,,,,,,,29,WT.4,,,3,deg C,,Saw five osprey.,,,,,,,Outgoing (Ebb),,,,,Ripple,,Sunny,,,,2020-01-10T10:23:38.03,
06/30/2019,18:18:00,DENA2,NWA.DENA2,38.6336,-75.6177,NWA,1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.9,DO.6,,,3,pct,,,,,,,10.4,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,WT.4,,,3,deg C,,Saw five osprey.,,,,,,,Outgoing (Ebb),,,,,Ripple,,Sunny,,,,2020-01-10T10:23:38.03,
06/30/2019,18:36:00,COBR1,NWA.COBR1,38.6422,-75.6068,NWA,1,0.5,,,,,,,,,,,,,20,ECOLI.4,,,2,MPN,35.58,CHL.2,,,2,ug/L,,,,,,,,,,,,,136.7,DO.6,,,3,pct,,,,,,,10.4,DO.5,,,3,mg/L,10,ENT.2,,<,2,CFU,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,0.9,TD.1,,,1,M,,,,,,,3.234,TN.2,,,3,mg/L,,,,,,,0.07,TP.3,,,3,mg/L,,,,,,,0.6,WC.2,,,3,M,,,,,,,29.7,WT.4,,,3,deg C,,,,,,,,,Outgoing (Ebb),,,,,Calm,,Sunny,,,,2020-01-08T15:05:48.633,
07/01/2018,15:45:00,DEHE1,NWA.DEHE1,38.7475,-75.5816,NWA,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,114.3,CO.5,,,2,uS/cm,129.2,DO.3,,,2,pct,,,,,,,10.6,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TD.1,,,1,M,3.95,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,1,WC.1,,,1,M,,,,,,,25.2,WT.3,,,2,deg C,,,,,,,,"Changed DO meter Membrane.  The case of the lost grasses (???barely legible, best guess)",,,,,,,,,,,,Ripple,,Partly Cloudy,,,,2019-01-14T12:35:20.263,
07/01/2018,16:01:00,DEHE2,NWA.DEHE2,38.7283,-75.562,NWA,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,156.3,CO.5,,,2,uS/cm,141.3,DO.3,,,2,pct,,,,,,,11.5,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,TD.1,,,1,M,5.09,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,1.5,WC.1,,,1,M,,,,,,,25.6,WT.3,,,2,deg C,,,,,,,,,,,,,,,,,,,,Calm,,Partly Cloudy,,,,2019-01-14T14:10:00.213,
07/01/2018,16:40:00,GRBR1,NWA.GRBR1,38.6871,-75.5481,NWA,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,94.7,CO.5,,,2,uS/cm,83.3,DO.3,,,2,pct,,,,,,,6.8,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,TD.1,,,1,M,2.26,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,0.8,WC.1,,,1,M,,,,,,,25.4,WT.3,,,2,deg C,,,,,,,,"DO maintenance done today. No eelgrass visible today, Water too dark/turbid.",,,,,,,,,,,,Calm,,Partly Cloudy,,,,2019-01-22T11:13:11.22,
